ENSG00000095383	TBC1D2	TCGA-PAAD	9.56418022872421e-06	4597.1515151515	0.153629427013997	0.0429500758738488
ENSG00000156983	BRPF1	TCGA-PAAD	9.10591339816971e-05	4708.5076923077	1	0.139381258022783
ENSG00000182578	CSF1R	TCGA-PAAD	1.3163918631465e-05	4715.5833333333	0.211425697139959	0.0429500758738488
ENSG00000113368	LMNB1	TCGA-PAAD	0.000156346937766544	4718.6382978723	1	0.185295093108296
ENSG00000151704	KCNJ1	TCGA-PAAD	0.00019369688709288	4756.4920634921	1	0.185295093108296
ENSG00000166949	SMAD3	TCGA-PAAD	1.54227248170188e-05	4793.0454545455	0.247688960561323	0.0429500758738488
ENSG00000205542	TMSB4X	TCGA-PAAD	0.000185529554148348	4817.5857142857	1	0.185295093108296
ENSG00000137727	ARHGAP20	TCGA-PAAD	0.000171448419041809	4837.5757575758	1	0.185295093108296
ENSG00000105810	CDK6	TCGA-PAAD	9.54428435165971e-05	4842.375	1	0.139381258022783
ENSG00000130766	SESN2	TCGA-PAAD	9.37871773252356e-05	4844.6060606061	1	0.139381258022783
ENSG00000185000	DGAT1	TCGA-PAAD	0.000183762628742249	4874.3225806452	1	0.185295093108296
ENSG00000230510	PPP5D1	TCGA-PAAD	0.00152937526254696	4901.3902439024	1	0.267778149990256
ENSG00000143493	INTS7	TCGA-PAAD	0.000465577739103831	4908.7177419355	1	0.216242382124442
ENSG00000135372	NAT10	TCGA-PAAD	0.000517875039070962	4924.6129032258	1	0.216242382124442
ENSG00000105370	LIM2	TCGA-PAAD	0.000449933626024127	4930.456	1	0.216242382124442
ENSG00000156206	C15orf26	TCGA-PAAD	0.00067236244200857	4934.8106060606	1	0.229804899328206
ENSG00000158887	MPZ	TCGA-PAAD	0.00160398611475794	4936.3193277311	1	0.267778149990256
ENSG00000187151	ANGPTL5	TCGA-PAAD	0.000290838157146285	4940.6046511628	1	0.195685873162191
ENSG00000135723	FHOD1	TCGA-PAAD	0.000292359372254269	4941.5547445255	1	0.195685873162191
ENSG00000173226	IQCB1	TCGA-PAAD	0.000705531427175179	4943.4104477612	1	0.236117850961293
ENSG00000119913	TECTB	TCGA-PAAD	0.000462276826501919	4944.453125	1	0.216242382124442
ENSG00000100916	BRMS1L	TCGA-PAAD	0.000959128969380682	4948.9618320611	1	0.248507222002117
ENSG00000076201	PTPN23	TCGA-PAAD	0.000782384674844566	4951.7196969697	1	0.244616277955641
ENSG00000158163	DZIP1L	TCGA-PAAD	0.000511932984443325	4954.8923076923	1	0.216242382124442
ENSG00000162814	SPATA17	TCGA-PAAD	0.00170185476707243	4957.6923076923	1	0.267778149990256
ENSG00000156973	PDE6D	TCGA-PAAD	0.000588006817044896	4960.2962962963	1	0.22088429500452
ENSG00000158315	RHBDL2	TCGA-PAAD	0.000459795753287849	4980.9191176471	1	0.216242382124442
ENSG00000143578	CREB3L4	TCGA-PAAD	0.000924765276027173	4988.1044776119	1	0.248507222002117
ENSG00000144736	SHQ1	TCGA-PAAD	0.00028174994699347	4989.7913669065	1	0.195685873162191
ENSG00000139734	DIAPH3	TCGA-PAAD	0.00170869487488459	4994.3149606299	1	0.267778149990256
ENSG00000244731	C4A	TCGA-PAAD	0.000602829685005887	4994.679389313	1	0.22088429500452
ENSG00000179085	DPM3	TCGA-PAAD	0.00146568404294223	4996.243902439	1	0.267778149990256
ENSG00000118434	SPACA1	TCGA-PAAD	0.00290348914855309	5004.9763779528	1	0.281040772454737
ENSG00000172350	ABCG4	TCGA-PAAD	0.00118291013123674	5006.3142857143	1	0.258704790952181
