ENSG00000204217	BMPR2	TCGA-STAD	1.40291909143285e-08	4480.0041666667	0.000225364922847773	2.25491185566002e-05
ENSG00000157404	KIT	TCGA-STAD	3.41790390135475e-08	4563.6681415929	0.000549017903674614	4.99417903695226e-05
ENSG00000124145	SDC4	TCGA-STAD	2.15863442803931e-05	4768.5630630631	0.344151086862308	0.0026485290963264
ENSG00000140937	CDH11	TCGA-STAD	1.23164733973531e-06	4795.988	0.0197494650926557	0.000499221058740945
ENSG00000138336	TET1	TCGA-STAD	4.00642057274214e-06	4815.671875	0.0641267676873108	0.000937927329854734
ENSG00000181092	ADIPOQ	TCGA-STAD	2.37167678570086e-09	4818.0568561873	3.8110474269427e-05	7.62399219531397e-06
ENSG00000165671	NSD1	TCGA-STAD	5.85583879473179e-06	4840.4513274336	0.0936582856829403	0.00117651121184655
ENSG00000183337	BCOR	TCGA-STAD	3.19826237795142e-05	4861.9282296651	0.50887552695585	0.00315372215955909
ENSG00000152465	NMT2	TCGA-STAD	5.8783278661895e-08	4876.5242718447	0.000943883105474049	5.45747234973344e-05
ENSG00000189079	ARID2	TCGA-STAD	6.35042170834217e-06	4878.6666666667	0.101555943959808	0.00124476009900224
ENSG00000179168	GGN	TCGA-STAD	3.64341933344372e-07	4885.2624584718	0.00584623066244379	0.000209145281951575
ENSG00000139687	RB1	TCGA-STAD	9.19203437629191e-06	4895.0649350649	0.146870325264392	0.00153763974497284
ENSG00000204246	OR13C3	TCGA-STAD	4.81503893617381e-08	4910.5445544554	0.000773247102760152	5.15947472140811e-05
ENSG00000100450	GZMH	TCGA-STAD	2.77017590016494e-07	4913.4801324503	0.00444585530217471	0.000178100148973404
ENSG00000198910	L1CAM	TCGA-STAD	4.76375203187962e-08	4920.6126984127	0.000765106213840187	5.15947472140811e-05
ENSG00000184305	CCSER1	TCGA-STAD	1.46284566248485e-07	4929.8193979933	0.00234815985742068	0.00010687417424145
ENSG00000149243	KLHL35	TCGA-STAD	2.0963768976416e-06	4945.6726618705	0.0335986325385019	0.000716916295229647
